Date,Domestic_Aviation,Ground_Transport,Industry,International_Aviation,Power,Residential,snp_500
2023-12-07,0.471607,4.8929,2.58012,0.21567,3.79864,2.88342,4585.58984375
2023-12-08,0.484281,4.82309,2.41034,0.212844,3.54868,2.33022,4604.3701171875
2023-12-11,0.439778,4.52436,2.49658,0.220432,3.67565,3.19431,4622.43994140625
2023-12-12,0.463764,4.81149,2.9214,0.204469,4.3011,3.31288,4643.7001953125
2023-12-13,0.454509,4.85181,2.87443,0.210131,4.23195,3.14055,4707.08984375
2023-12-14,0.47557,4.89142,2.86162,0.216684,4.21309,3.08133,4719.5498046875
2023-12-15,0.490821,4.95179,2.72776,0.217811,4.01601,2.6585,4719.18994140625
2023-12-18,0.429006,4.52598,2.43385,0.219948,3.58329,2.5156,4740.56005859375
2023-12-19,0.466168,4.77483,2.72071,0.219474,4.00563,3.34155,4768.3701171875
2023-12-20,0.476046,4.74688,2.83709,0.213561,4.17697,3.19035,4698.35009765625
2023-12-21,0.494205,4.79345,2.88583,0.219573,4.24872,2.84053,4746.75
2023-12-22,0.48995,4.78277,2.85283,0.223458,4.20015,2.72932,4754.6298828125
2023-12-26,0.38676,3.27409,1.97189,0.201346,2.90317,2.51842,4774.75
2023-12-27,0.470337,3.94085,2.36946,0.209424,3.48848,2.58276,4781.580078125
2023-12-28,0.483906,4.06857,2.45782,0.215728,3.61858,2.71252,4783.35009765625
2023-12-29,0.475967,4.12992,2.53951,0.212822,3.73885,2.9847,4769.830078125
2024-01-02,0.40925,3.53784,2.15823,0.206028,3.9425,3.19445,4742.830078125
2024-01-03,0.458889,4.1221,2.48753,0.207401,4.54404,3.15124,4704.81005859375
2024-01-04,0.457278,4.21851,2.57056,0.215746,4.69571,3.06528,4688.68017578125
2024-01-05,0.446224,4.22572,2.50679,0.211295,4.57921,3.32509,4697.240234375
2024-01-08,0.408501,4.15892,2.16084,0.219221,3.94727,3.08438,4763.5400390625
2024-01-09,0.399688,4.56855,2.21954,0.204113,4.05449,2.93706,4756.5
2024-01-10,0.411507,4.54023,2.19847,0.199796,4.01601,2.82973,4783.4501953125
2024-01-11,0.423617,4.57628,2.291,0.211957,4.18502,2.89233,4780.240234375
2024-01-12,0.415577,4.61262,2.23126,0.208732,4.0759,3.04888,4783.830078125
2024-01-16,0.362311,4.55497,3.10318,0.202964,5.66867,4.79655,4765.97998046875
2024-01-17,0.389645,4.56121,3.24316,0.190927,5.92437,4.76781,4739.2099609375
2024-01-18,0.415491,4.67279,3.12903,0.199719,5.71589,3.88943,4780.93994140625
2024-01-19,0.41472,4.75191,2.82829,0.198117,5.16651,3.7998,4839.81005859375
2024-01-22,0.396277,4.40421,2.83453,0.206563,5.17791,3.57627,4850.43017578125
2024-01-23,0.408129,4.68173,2.86309,0.196157,5.23008,2.64425,4864.60009765625
2024-01-24,0.394167,4.7609,2.62466,0.188548,4.79453,2.29044,4868.5498046875
2024-01-25,0.415999,4.7303,2.45254,0.202826,4.48012,1.86392,4894.16015625
2024-01-26,0.440109,4.6397,2.30035,0.201047,4.20211,1.88537,4890.97021484375
2024-01-29,0.406751,4.2402,2.07722,0.20379,3.79451,2.53134,4927.93017578125
2024-01-30,0.417339,4.58591,2.19357,0.19017,4.00705,2.56972,4924.97021484375
2024-01-31,0.411021,4.59728,2.29251,0.200428,4.18779,2.40701,4845.64990234375
2024-02-01,0.427469,4.64746,3.1793,0.204333,3.90959,2.96073,4906.18994140625
2024-02-02,0.443426,4.56051,2.93482,0.20879,3.60895,2.78438,4958.60986328125
2024-02-05,0.410453,4.24834,2.7169,0.203371,3.34097,3.28459,4942.81005859375
2024-02-06,0.422869,4.57271,3.19688,0.196849,3.9312,3.38757,4954.22998046875
2024-02-07,0.414483,4.60912,3.06027,0.187655,3.76321,3.3431,4995.06005859375
2024-02-08,0.437117,4.60325,2.77012,0.202857,3.40641,2.8035,4997.91015625
2024-02-09,0.453242,4.55954,2.55353,0.200484,3.14008,2.41172,5026.60986328125
2024-02-12,0.404129,4.07726,2.59567,0.194358,3.1919,3.20224,5021.83984375
2024-02-13,0.40178,4.52067,3.10186,0.185045,3.81435,3.39283,4953.169921875
2024-02-14,0.41144,4.77407,3.1149,0.184176,3.83039,3.44696,5000.6201171875
2024-02-15,0.436484,4.78348,2.88292,0.194351,3.54512,3.23011,5029.72998046875
2024-02-16,0.456119,4.57001,2.8582,0.197585,3.51473,3.22025,5005.56982421875
2024-02-20,0.441483,4.48246,3.01098,0.19391,3.7026,3.30202,4975.509765625
2024-02-21,0.432537,4.60513,2.90096,0.183959,3.56731,2.77508,4981.7998046875
2024-02-22,0.448907,4.64874,2.75328,0.200459,3.38571,2.34294,5087.02978515625
2024-02-23,0.463447,4.60073,2.55853,0.200479,3.14622,2.34845,5088.7998046875
2024-02-26,0.424547,4.28734,2.36899,0.202162,2.91315,2.08971,5069.52978515625
2024-02-27,0.432199,4.62128,2.30729,0.201096,2.83728,1.64183,5078.18017578125
2024-02-28,0.426214,4.70429,2.23793,0.193663,2.75198,2.16273,5069.759765625
2024-03-01,0.456861,4.65753,2.95897,0.205026,3.36274,3.39649,5137.080078125
2024-03-04,0.430694,4.29106,2.21571,0.207154,2.51806,1.68995,5130.9501953125
2024-03-05,0.435631,4.62708,2.61771,0.200299,2.97491,1.96576,5078.64990234375
2024-03-06,0.431207,4.72364,2.84167,0.201755,3.22943,2.13754,5104.759765625
2024-03-07,0.450721,4.67176,2.84069,0.206243,3.22832,2.14691,5157.35986328125
2024-03-08,0.471852,4.67456,2.81896,0.205062,3.20363,2.33176,5123.68994140625
2024-03-11,0.448658,4.27441,2.49718,0.214047,2.83793,2.74021,5117.93994140625
2024-03-12,0.467283,4.54731,2.46282,0.204722,2.79889,1.8223,5175.27001953125
2024-03-13,0.458333,4.60436,2.48921,0.202671,2.82887,1.15694,5165.31005859375
2024-03-14,0.453556,4.6446,2.50291,0.214878,2.84445,1.06598,5150.47998046875
2024-03-15,0.46729,4.58639,2.52413,0.211393,2.86856,1.5591,5117.08984375
2024-03-18,0.455118,4.27935,2.35051,0.214937,2.67125,2.9093,5149.419921875
2024-03-19,0.465878,4.58742,2.89092,0.214126,3.2854,3.10564,5178.509765625
2024-03-20,0.461582,4.63244,2.64485,0.20862,3.00576,2.50899,5224.6201171875
2024-03-21,0.474158,4.62962,2.66764,0.216485,3.03166,2.90067,5241.52978515625
2024-03-22,0.477277,4.72386,2.85271,0.213565,3.24198,2.78672,5234.18017578125
2024-03-25,0.450456,4.41955,2.2733,0.211665,2.58351,2.51742,5218.18994140625
2024-03-26,0.458039,4.65725,2.50681,0.215149,2.84887,2.45518,5203.580078125
2024-03-27,0.450268,4.67724,2.72545,0.207094,3.09736,2.75776,5248.490234375
2024-03-28,0.474252,4.65946,3.00885,0.219134,3.41943,2.5064,5254.35009765625
2024-04-01,0.446053,4.06856,2.36619,0.221961,2.56829,2.13713,5243.77001953125
2024-04-02,0.457234,4.48907,2.74029,0.219189,2.97435,2.13218,5205.81005859375
2024-04-03,0.431242,4.52976,2.67522,0.218187,2.90372,2.55765,5211.490234375
2024-04-04,0.464654,4.57576,2.83545,0.218726,3.07764,3.14157,5147.2099609375
2024-04-05,0.482264,4.51038,2.96907,0.219856,3.22266,3.2715,5204.33984375
2024-04-08,0.444988,4.06541,2.37876,0.222919,2.58193,1.9069,5202.39013671875
2024-04-09,0.463218,4.64275,2.78816,0.222488,3.0263,1.25993,5209.91015625
2024-04-10,0.450656,4.65288,2.88076,0.2173,3.12681,1.21025,5160.64013671875
2024-04-11,0.453552,4.68424,2.85174,0.219983,3.09531,1.20133,5199.06005859375
2024-04-12,0.481866,4.65976,2.74455,0.22605,2.97897,1.36646,5123.41015625
2024-04-15,0.447323,4.37963,2.47889,0.224723,2.69062,0.896036,5061.81982421875
2024-04-16,0.464094,4.63901,2.71751,0.221054,2.94962,0.91793,5051.41015625
2024-04-17,0.451241,4.65546,2.81006,0.215381,3.05008,0.943931,5022.2099609375
2024-04-18,0.471606,4.66712,2.90595,0.221491,3.15415,1.32822,5011.1201171875
2024-04-19,0.480649,4.62069,2.97776,0.223237,3.2321,1.70855,4967.22998046875
2024-04-22,0.44865,4.35909,2.66781,0.226524,2.89567,2.19513,5010.60009765625
2024-04-23,0.465234,4.59869,2.46703,0.21751,2.67774,1.56867,5070.5498046875
2024-04-24,0.455036,4.64582,2.55053,0.220167,2.76837,1.47777,5071.6298828125
2024-04-25,0.474744,4.67912,2.81255,0.224555,3.05278,1.94458,5048.419921875
2024-04-26,0.475509,4.60511,2.57149,0.224742,2.79113,1.73513,5099.9599609375
2024-04-29,0.451847,4.4122,2.73979,0.222975,2.9738,0.626087,5116.169921875
2024-04-30,0.471763,4.64448,3.11093,0.222526,3.37664,0.745232,5035.68994140625
2024-05-01,0.461228,4.84752,2.41048,0.217431,3.18419,1.64948,5018.39013671875
2024-05-02,0.47815,4.8438,2.48433,0.226224,3.28174,1.61343,5064.2001953125
2024-05-03,0.49019,4.77485,2.70235,0.223269,3.56974,1.63199,5127.7900390625
2024-05-06,0.44669,4.54138,2.30771,0.229225,3.04844,2.15709,5180.740234375
2024-05-07,0.471819,4.78341,2.39435,0.221504,3.16288,1.48091,5187.7001953125
2024-05-08,0.469423,4.8572,2.60313,0.222365,3.43869,1.33349,5187.669921875
2024-05-09,0.483713,4.84937,2.81205,0.229834,3.71465,1.61306,5214.080078125
2024-05-10,0.495688,4.85475,2.70751,0.229327,3.57657,2.43925,5222.68017578125
2024-05-13,0.452902,4.54738,2.20622,0.23156,2.91437,1.37686,5221.419921875
2024-05-14,0.474418,4.80809,2.52431,0.2254,3.33457,1.03645,5246.68017578125
2024-05-15,0.459186,4.83927,2.59187,0.223422,3.42381,1.13556,5308.14990234375
2024-05-16,0.479239,4.84597,2.59362,0.229669,3.42611,0.984389,5297.10009765625
2024-05-17,0.494967,4.81003,2.74572,0.225845,3.62704,0.691973,5303.27001953125
2024-05-20,0.463356,4.58119,2.39726,0.232816,3.16673,0.87672,5308.1298828125
2024-05-21,0.478488,4.79654,2.7575,0.224381,3.6426,0.822298,5321.41015625
2024-05-22,0.472921,4.84372,2.83671,0.221883,3.74724,0.778789,5307.009765625
2024-05-23,0.491763,4.84113,2.95586,0.232907,3.90462,0.701649,5267.83984375
2024-05-24,0.499213,4.6942,2.79645,0.237706,3.69405,0.807639,5304.72021484375
2024-05-28,0.442123,4.56738,2.7021,0.229729,3.56942,0.639771,5306.0400390625
2024-05-29,0.473084,4.73767,2.69642,0.227746,3.56191,0.885626,5266.9501953125
2024-05-30,0.489273,4.76076,2.68979,0.233296,3.55316,1.14709,5235.47998046875
2024-05-31,0.490769,4.73529,2.57118,0.232403,3.39648,0.862255,5277.509765625
2024-06-03,0.456816,4.52572,1.9792,0.239155,3.20514,1.39502,5283.39990234375
2024-06-04,0.482689,4.7514,2.47063,0.234756,4.00096,1.2302,5291.33984375
2024-06-05,0.472339,4.78018,2.60627,0.236097,4.22062,0.883656,5354.02978515625
2024-06-06,0.503691,4.79953,2.63014,0.240735,4.25927,0.715538,5352.9599609375
2024-06-07,0.512989,4.71576,2.62348,0.24236,4.2485,0.78799,5346.990234375
2024-06-10,0.475746,4.46649,2.22667,0.239783,3.6059,3.2625,5360.7900390625
2024-06-11,0.491847,4.69994,2.43963,0.23817,3.95077,3.22749,5375.31982421875
2024-06-12,0.490315,4.74366,2.45617,0.23384,3.97755,1.06689,5421.02978515625
2024-06-13,0.495605,4.75974,2.52453,0.243409,4.08825,0.779971,5433.740234375
2024-06-14,0.507261,4.70957,2.78773,0.242402,4.51448,0.884376,5431.60009765625
2024-06-17,0.474301,4.34534,2.46092,0.241347,3.98524,1.50291,5473.22998046875
2024-06-18,0.498129,4.63016,2.85887,0.240972,4.62969,1.70602,5487.02978515625
2024-06-20,0.502021,4.67221,3.07679,0.243084,4.98258,0.747949,5473.169921875
2024-06-21,0.510154,4.63246,3.18794,0.242382,5.16258,0.494331,5464.6201171875
2024-06-24,0.480521,4.39863,3.12411,0.245317,5.05922,0.457024,5447.8701171875
2024-06-25,0.499429,4.65433,3.14407,0.242284,5.09154,0.234662,5469.2998046875
2024-06-26,0.499098,4.76364,3.24287,0.236989,5.25154,0.306836,5477.89990234375
2024-06-27,0.510613,4.78016,3.2811,0.24747,5.31345,0.757695,5482.8701171875
2024-06-28,0.519757,4.68026,2.93418,0.246611,4.75164,0.894049,5460.47998046875
2024-07-01,0.463776,4.55187,2.23559,0.242699,4.47063,3.69599,5475.08984375
2024-07-02,0.492875,4.68644,2.13052,0.24859,4.26051,1.75866,5509.009765625
2024-07-03,0.494469,4.76287,2.28582,0.238489,4.57107,1.31317,5537.02001953125
2024-07-05,0.404272,4.23654,2.39159,0.242162,4.78259,0.890349,5567.18994140625
2024-07-08,0.462851,4.46795,2.45501,0.247662,4.9094,1.15776,5572.85009765625
2024-07-09,0.49165,4.80545,2.77389,0.240117,5.5471,0.621237,5576.97998046875
2024-07-10,0.497299,4.8428,2.8291,0.237495,5.65749,0.548824,5633.91015625
2024-07-11,0.512595,4.88077,2.74167,0.24501,5.48266,0.374815,5584.5400390625
2024-07-12,0.508026,4.80069,2.63937,0.246416,5.27808,0.357487,5615.35009765625
2024-07-15,0.48058,4.5305,2.6267,0.247133,5.25275,0.884479,5631.22021484375
2024-07-16,0.499211,4.78547,2.87215,0.241157,5.74358,0.867902,5667.2001953125
2024-07-17,0.496213,4.86549,2.89419,0.240328,5.78766,1.09237,5588.27001953125
2024-07-18,0.510839,4.90128,2.75878,0.243732,5.51688,0.836438,5544.58984375
2024-07-19,0.461673,4.79733,2.52872,0.239669,5.05682,0.444472,5505.0
2024-07-22,0.442902,4.52966,2.43975,0.248616,4.87889,1.01382,5564.41015625
2024-07-23,0.486624,4.79023,2.647,0.240263,5.29333,0.770072,5555.740234375
2024-07-24,0.500444,4.86549,2.69244,0.230313,5.38421,0.460663,5427.1298828125
2024-07-25,0.5135,4.90128,2.66734,0.250493,5.33402,0.690574,5399.22021484375
2024-07-26,0.519274,4.77977,2.49882,0.2448,4.99702,0.841694,5459.10009765625
2024-07-29,0.476351,4.51404,2.15857,0.245703,4.3166,1.17454,5463.5400390625
2024-07-30,0.50014,4.77475,2.51137,0.242037,5.02212,0.761155,5436.43994140625
2024-07-31,0.494427,4.9066,2.59133,0.239631,5.18203,0.674618,5522.2998046875
2024-08-01,0.512845,4.71637,2.88559,0.246361,5.49007,0.213698,5446.68017578125
2024-08-02,0.510768,4.68085,3.09409,0.241554,5.88676,0.178573,5346.56005859375
2024-08-05,0.443142,4.38082,2.75035,0.24678,5.23276,0.330848,5186.330078125
2024-08-06,0.464948,4.63976,2.9337,0.240405,5.58162,0.444726,5240.02978515625
2024-08-07,0.462581,4.71299,2.83287,0.230767,5.38977,0.33234,5199.5
2024-08-08,0.487507,4.71389,2.753,0.241938,5.23782,0.848582,5319.31005859375
2024-08-09,0.493633,4.65784,2.60776,0.236535,4.96148,1.61676,5344.16015625
2024-08-12,0.47041,4.46552,2.26714,0.241852,4.31342,0.665983,5344.39013671875
2024-08-13,0.478556,4.71481,2.50392,0.238252,4.76392,0.614388,5434.43017578125
2024-08-14,0.470339,4.76829,2.51766,0.231261,4.79005,0.395762,5455.2099609375
2024-08-15,0.4902,4.81059,2.50205,0.237225,4.76036,0.310391,5543.22021484375
2024-08-16,0.500439,4.7594,2.62822,0.230116,5.00041,0.25071,5554.25
2024-08-19,0.448524,4.58615,2.44737,0.234094,4.65632,0.396375,5608.25
2024-08-20,0.476666,4.76755,2.51736,0.238748,4.78948,2.39992,5597.1201171875
2024-08-21,0.463806,4.80026,2.31707,0.229722,4.40841,4.65211,5620.85009765625
2024-08-22,0.482515,4.83273,2.1963,0.23894,4.17864,2.77194,5570.64013671875
2024-08-23,0.501346,4.80214,2.16329,0.237964,4.11584,1.32259,5634.60986328125
2024-08-26,0.451015,4.56796,2.35824,0.236439,4.48675,0.622898,5616.83984375
2024-08-27,0.455512,4.80326,2.80867,0.231547,5.34373,0.52047,5625.7998046875
2024-08-28,0.44451,4.8456,2.89911,0.230225,5.5158,1.16612,5592.18017578125
2024-08-29,0.466921,4.86311,2.83458,0.235044,5.39302,0.96994,5591.9599609375
2024-08-30,0.487366,4.8305,2.71745,0.23724,5.17017,0.805441,5648.39990234375
2024-09-03,0.435181,4.58909,2.58577,0.232875,4.04852,1.3306,5528.93017578125
2024-09-04,0.436197,4.71811,2.70839,0.227271,4.2405,0.770219,5520.06982421875
2024-09-05,0.461634,4.74823,2.87072,0.232288,4.49467,0.479416,5503.41015625
2024-09-06,0.474752,4.66697,2.9947,0.22787,4.68877,0.700561,5408.419921875
2024-09-09,0.455236,4.48926,2.26785,0.232082,3.55075,2.10023,5471.0498046875
2024-09-10,0.461884,4.67517,2.51861,0.226107,3.94336,0.58134,5495.52001953125
2024-09-11,0.438203,4.67538,2.58615,0.225431,4.04911,0.747554,5554.1298828125
2024-09-12,0.468182,4.70535,2.64398,0.23028,4.13965,0.626866,5595.759765625
2024-09-13,0.494256,4.66383,2.55916,0.230703,4.00685,0.628716,5626.02001953125
2024-09-16,0.456854,4.48265,2.55171,0.229564,3.99519,0.849756,5633.08984375
2024-09-17,0.459,4.67792,2.66051,0.223398,4.16553,1.1319,5634.580078125
2024-09-18,0.445474,4.7128,2.56195,0.22212,4.01122,0.974612,5618.259765625
2024-09-19,0.474382,4.71762,2.65214,0.229685,4.15243,0.776862,5713.64013671875
2024-09-20,0.498087,4.6758,2.83673,0.227456,4.44144,0.705793,5702.5498046875
2024-09-23,0.454112,4.47725,2.5825,0.228428,4.04339,2.26195,5718.56982421875
2024-09-24,0.452391,4.67448,2.89863,0.223337,4.53836,1.87477,5732.93017578125
2024-09-25,0.438766,4.73736,2.88328,0.223757,4.51432,1.28565,5722.259765625
2024-09-26,0.455869,4.68738,2.76993,0.226486,4.33685,1.01541,5745.3701171875
2024-09-27,0.470177,4.66005,2.69499,0.225425,4.21953,0.505574,5738.169921875
2024-09-30,0.459835,4.46773,2.414,0.22735,3.77957,1.26007,5762.47998046875
2024-10-01,0.458738,4.76381,3.02618,0.224036,4.14968,0.412846,5708.75
2024-10-02,0.447393,4.78296,2.95354,0.218765,4.05007,0.684111,5709.5400390625
2024-10-03,0.476857,4.75482,2.79038,0.218798,3.82633,0.560758,5699.93994140625
2024-10-04,0.496988,4.77084,2.88742,0.224003,3.9594,0.547881,5751.06982421875
2024-10-07,0.462484,4.52886,2.70975,0.224135,3.71577,0.744391,5695.93994140625
2024-10-08,0.472841,4.73519,3.01038,0.215102,4.12801,1.19232,5751.1298828125
2024-10-09,0.433353,4.69073,2.82677,0.219977,3.87623,1.25501,5792.0400390625
2024-10-10,0.443046,4.71787,2.75056,0.218398,3.77173,1.39724,5780.0498046875
2024-10-11,0.48574,4.73292,2.6443,0.221587,3.62602,1.35336,5815.02978515625
2024-10-14,0.462293,4.30103,2.35398,0.227535,3.22792,1.6674,5859.85009765625
2024-10-15,0.478476,4.75065,2.7386,0.221527,3.75534,2.78615,5815.259765625
2024-10-16,0.466023,4.8405,2.59619,0.220064,3.56006,3.11879,5842.47021484375
2024-10-17,0.491752,4.79724,2.44184,0.226122,3.3484,3.25205,5841.47021484375
2024-10-18,0.502598,4.73927,2.23171,0.223906,3.06026,2.63924,5864.669921875
2024-10-21,0.471339,4.53172,2.06679,0.230123,2.83411,1.01244,5853.97998046875
2024-10-22,0.477146,4.79021,2.32364,0.222113,3.18631,0.806073,5851.2001953125
2024-10-23,0.464178,4.81019,2.57782,0.219701,3.53485,0.893771,5797.419921875
2024-10-24,0.490652,4.86023,2.63942,0.225675,3.61933,1.53333,5809.85986328125
2024-10-25,0.507842,4.78439,2.45291,0.225427,3.36358,2.09775,5808.1201171875
2024-10-28,0.457861,4.53317,2.25601,0.216119,3.09358,2.39723,5823.52001953125
2024-10-29,0.451716,4.76519,2.36366,0.208372,3.2412,1.74562,5832.919921875
2024-10-30,0.443949,4.81427,2.35697,0.202857,3.23201,1.30129,5813.669921875
2024-10-31,0.444884,4.8375,2.49238,0.215646,3.4177,1.31834,5705.4501953125
2024-11-01,0.448602,4.6894,2.75098,0.211427,3.50049,1.15737,5728.7998046875
2024-11-04,0.434457,4.46738,2.30894,0.209708,2.93801,1.26228,5712.68994140625
2024-11-05,0.421119,4.55215,2.67868,0.207237,3.4085,0.874496,5782.759765625
2024-11-06,0.414519,4.72234,2.72946,0.204746,3.47311,0.900653,5929.0400390625
2024-11-07,0.455938,4.74864,2.83421,0.216785,3.60639,1.19768,5973.10009765625
2024-11-08,0.476176,4.70797,2.89388,0.209491,3.68233,1.49381,5995.5400390625
2024-11-11,0.447461,4.1226,2.53469,0.217286,3.22527,1.21421,6001.35009765625
2024-11-12,0.459285,4.66659,2.61223,0.205183,3.32394,1.76676,5983.990234375
2024-11-13,0.446072,4.76545,2.40261,0.207735,3.0572,2.23091,5985.3798828125
2024-11-14,0.472584,4.78143,2.61783,0.213736,3.33107,2.17126,5949.169921875
2024-11-15,0.496089,4.72436,2.81091,0.213475,3.57675,2.15465,5870.6201171875
2024-11-18,0.459147,4.4492,2.45211,0.215863,3.1202,1.68269,5893.6201171875
2024-11-19,0.464626,4.71168,2.42265,0.210221,3.0827,1.64335,5916.97998046875
2024-11-20,0.441335,4.76928,2.45571,0.204527,3.12477,1.92755,5917.10986328125
2024-11-21,0.465584,4.82017,2.58443,0.218039,3.28857,2.72074,5948.7099609375
2024-11-22,0.508507,4.76461,2.91268,0.214638,3.70624,2.9073,5969.33984375
2024-11-25,0.470165,4.32016,2.35396,0.217311,2.9953,2.2533,5987.3701171875
2024-11-26,0.502476,4.60887,2.68903,0.210228,3.42167,2.45098,6021.6298828125
2024-11-27,0.516696,4.48804,2.85271,0.204901,3.62993,2.67328,5998.740234375
2024-11-29,0.314699,3.43679,2.75317,0.194832,3.50328,3.67207,6032.3798828125
2024-12-02,0.491372,4.53135,2.73843,0.221188,4.3228,3.47596,6047.14990234375
2024-12-03,0.486625,4.83992,2.94768,0.209207,4.65312,3.48108,6049.8798828125
2024-12-04,0.448131,4.84682,2.82831,0.21047,4.46469,3.22309,6086.490234375
2024-12-05,0.460381,4.9106,2.75394,0.217841,4.34728,3.061,6075.10986328125
2024-12-06,0.489172,4.83162,2.89253,0.214009,4.56606,3.59835,6090.27001953125
2024-12-09,0.445414,4.54051,2.13593,0.220571,3.37172,2.05008,6052.85009765625
2024-12-10,0.448063,4.83364,2.28026,0.207975,3.59955,2.24959,6034.91015625
2024-12-11,0.442048,4.87952,2.4653,0.211056,3.89164,2.59935,6084.18994140625
2024-12-12,0.478024,4.91744,2.62648,0.214405,4.14608,3.60186,6051.25
2024-12-13,0.489197,4.83053,2.81022,0.222164,4.43612,3.54742,6051.08984375
2024-12-16,0.439131,4.6266,2.21964,0.222654,3.50386,2.13334,6074.080078125
2024-12-17,0.465303,4.82869,2.35463,0.213915,3.71695,1.8976,6050.60986328125
2024-12-18,0.463459,4.86175,2.40534,0.213364,3.797,2.14425,5872.16015625
2024-12-19,0.488102,4.91263,2.44538,0.225813,3.8602,2.55453,5867.080078125
2024-12-20,0.509397,4.97224,2.44867,0.224485,3.8654,2.98746,5930.85009765625
2024-12-23,0.470791,4.51481,2.5488,0.227138,4.02346,3.22561,5974.06982421875
2024-12-24,0.446134,4.03756,2.73489,0.214976,4.31721,2.70865,6040.0400390625
2024-12-26,0.399425,3.315,2.39136,0.211952,3.77493,2.63763,6037.58984375
2024-12-27,0.492526,3.97899,2.50116,0.220757,3.94826,2.40937,5970.83984375
2024-12-30,0.467406,3.95255,1.98969,0.222416,3.14086,1.78896,5906.93994140625
2024-12-31,0.457931,3.83545,1.96322,0.214866,3.09907,2.25766,5881.6298828125
2025-01-02,0.437141,3.63366,1.88023,0.216195,3.57873,2.8919,5868.5498046875
2025-01-03,0.482047,4.23374,2.2598,0.221027,4.30119,2.95988,5942.47021484375
2025-01-06,0.408263,3.74426,2.25988,0.220005,4.30134,3.51261,5975.3798828125
2025-01-07,0.414868,3.14144,2.78574,0.207778,5.30224,3.79241,5909.02978515625
2025-01-08,0.406853,4.27155,2.91019,0.20532,5.5391,3.85193,5918.25
2025-01-10,0.390002,4.66319,2.80326,0.208682,5.33558,3.64589,5827.0400390625
2025-01-13,0.428963,4.07065,2.28788,0.211972,4.35463,3.40132,5836.22021484375
2025-01-14,0.421075,3.36776,2.54682,0.200376,4.84749,3.73497,5842.91015625
2025-01-15,0.418001,3.78931,2.71615,0.200265,5.16978,3.78469,5949.91015625
2025-01-16,0.445972,4.67833,2.64178,0.210008,5.02824,3.34092,5937.33984375
2025-01-17,0.469756,4.68474,2.47084,0.212142,4.70287,2.88945,5996.66015625
2025-01-21,0.394874,3.19515,3.15437,0.206336,6.00388,5.04939,6049.240234375
2025-01-22,0.381278,4.52349,3.34443,0.185732,6.36562,4.77485,6086.3701171875
2025-01-23,0.432356,4.80853,3.09489,0.210034,5.89066,4.16067,6118.7099609375
2025-01-24,0.46523,4.88983,3.00684,0.206134,5.72307,3.99174,6101.240234375
2025-01-27,0.432675,4.08749,2.35018,0.205865,4.47321,3.14767,6012.27978515625
2025-01-28,0.427131,3.40816,2.29297,0.194021,4.36432,2.80377,6067.7001953125
2025-01-29,0.414677,4.35504,2.23034,0.192991,4.24512,2.42105,6039.31005859375
2025-01-30,0.432689,4.71011,2.20551,0.2008,4.19786,2.52808,6071.169921875
2025-01-31,0.440006,4.72178,2.07125,0.199344,3.94231,2.16883,6040.52978515625
2025-02-03,0.417469,4.00309,2.44207,0.199107,3.52844,2.42086,5994.56982421875
2025-02-04,0.417164,3.27914,2.37918,0.186514,3.43757,2.53661,6037.8798828125
2025-02-05,0.410194,4.27166,2.66163,0.182489,3.84566,3.26137,6061.47998046875
2025-02-06,0.422641,4.59782,2.79019,0.189892,4.03142,2.93462,6083.56982421875
2025-02-07,0.470483,4.63443,2.62061,0.197527,3.7864,2.82331,6025.990234375
2025-02-10,0.415692,4.02221,2.77852,0.202182,4.01455,3.74549,6066.43994140625
2025-02-11,0.415943,3.17423,3.11788,0.187436,4.50487,4.0648,6068.5
2025-02-12,0.396853,4.09965,3.30506,0.187106,4.77533,4.15675,6051.97021484375
2025-02-13,0.438692,4.54549,3.31489,0.198155,4.78953,4.05962,6115.06982421875
2025-02-14,0.488628,4.80029,3.24753,0.204737,4.69221,4.15904,6114.6298828125
2025-02-18,0.461736,3.45038,3.10922,0.196856,4.49236,4.742,6129.580078125
2025-02-19,0.424686,3.81122,3.46156,0.19038,5.00144,5.10343,6144.14990234375
2025-02-20,0.451253,4.50707,3.91253,0.208719,5.65303,5.22157,6117.52001953125
2025-02-21,0.490192,4.63041,3.95773,0.206624,5.71833,4.84371,6013.1298828125
2025-02-24,0.451647,4.10044,2.64171,0.210834,3.81688,2.50642,5983.25
2025-02-25,0.456911,3.4348,2.57861,0.20494,3.72571,1.93,5955.25
2025-02-26,0.451795,4.31089,2.3949,0.202184,3.46028,1.94205,5956.06005859375
2025-02-27,0.471308,4.64665,2.21862,0.208736,3.20557,1.83253,5861.56982421875
2025-02-28,0.497887,4.73012,2.30965,0.209234,3.3371,2.02837,5954.5
2025-03-03,0.453104,4.10337,2.74353,0.214452,3.24798,3.81785,5849.72021484375
2025-03-04,0.43991,3.43608,2.86952,0.210205,3.39714,2.69398,5778.14990234375
2025-03-05,0.423638,4.22541,2.71504,0.204184,3.21425,2.43056,5842.6298828125
2025-03-06,0.473619,4.55628,2.94273,0.213171,3.48381,3.39887,5738.52001953125
2025-03-07,0.493836,4.65137,3.03881,0.220773,3.59755,3.47532,5770.2001953125
2025-03-10,0.468166,4.09301,2.72392,0.21515,3.22476,2.36895,5614.56005859375
2025-03-11,0.485114,3.46777,2.64504,0.209929,3.13138,1.94348,5572.06982421875
